278.622 19.293020 -7.88 2.81 0.19 0.18 -0.0010 0 1 GCEA_ECa
278.817 19.312860 -9.81 3.17 3.98 1.15 -0.0000 0 1 GCFS_ECa
278.62 19.292950 -7.88 2.81 0.19 0.18 -0.0010 0 1 GCGT_ECa
283.585 19.976440 -8.58 5.82 2.77 2.29 0.0010 0 1 GCHI_ECa
282.278 19.840570 -5.88 4.46 1.82 1.62 -0.0320 0 1 GCRZ_ECa
282.996 20.064390 0.45 2.42 3.56 2.58 -0.1430 0 1 GLMS_ECa
285.854 20.242000 -3.44 5.45 2.30 1.92 -0.0040 0 1 GMAI_ECa
284.094 20.005290 -2.57 5.20 2.08 1.86 -0.0390 0 1 GMAR_ECa
284.088 20.368560 -7.66 6.66 1.71 1.49 -0.0270 0 1 GMEL_ECa
287.311 19.447250 2.04 4.38 0.30 0.25 -0.0290 0 1 GON2_ECa
287.31 19.445900 2.04 4.38 0.30 0.25 -0.0290 0 1 GONA_ECa
298.519 16.206260 11.48 15.93 0.13 0.12 -0.0050 0 1 GOSI_ECa
288.082 18.188510 8.88 9.00 0.29 0.24 -0.0490 0 1 GOSX_ECa
282.591 19.913930 -2.37 1.76 1.96 1.72 -0.0280 0 1 GPIL_ECa
284.208 20.485580 -9.49 5.08 2.06 1.86 0.0800 0 1 GPIN_ECa
298.36 12.221760 13.79 15.62 0.17 0.29 -0.0020 0 1 GRE0_ECa
298.36 12.221790 13.79 15.62 0.17 0.29 -0.0020 0 1 GRE0_ECa
298.36 12.221760 13.79 15.62 0.17 0.29 -0.0020 0 1 GRE1_ECa
287.473 18.540920 7.17 5.52 0.42 0.35 -0.0500 0 1 GRE2_ECa
287.472 18.540330 7.17 5.52 0.42 0.35 -0.0500 0 1 GRES_ECa
298.872 10.585760 12.20 12.85 0.12 0.24 -0.0030 0 1 GRND_ECa
287.326 19.669590 -0.00 4.60 0.38 0.31 -0.0410 0 1 GROM_ECa
284.686 20.362290 -6.09 2.32 2.13 1.86 -0.0380 0 1 GSAB_ECa
285.156 20.147930 -5.99 5.43 1.98 1.65 -0.0030 0 1 GSAN_ECa
297.148 17.901360 9.37 14.89 0.26 0.22 -0.0250 0 1 GSTV_ECa
288.855 21.432790 -7.57 6.51 0.27 0.16 -0.0020 0 1 GTK0_ECa
298.84 14.734340 12.71 15.49 0.54 0.44 -0.0270 0 1 HABL_ECa
277.605 23.121200 -9.58 2.35 0.27 0.38 -0.0050 0 1 HAVA_ECa
288.971 19.739070 -5.26 8.36 0.16 0.13 0.0070 0 1 HIDA_ECa
291.284 18.611010 5.43 9.60 0.22 0.17 -0.0340 0 1 HIGU_ECa
287.636 19.702960 -0.43 5.43 0.28 0.23 -0.0040 0 1 HLIM_ECa
283.766 20.880000 -6.38 5.54 0.31 0.35 -0.0000 0 1 HOLG_ECa
298.297 15.979610 11.53 15.13 0.09 0.07 -0.0400 0 1 HOU0_ECa
298.297 15.979920 11.53 15.13 0.09 0.07 -0.0400 0 1 HOU1_ECa
298.297 15.979750 11.53 15.13 0.09 0.07 -0.0400 0 1 HOU2_ECa
298.297 15.979580 11.53 15.13 0.09 0.07 -0.0400 0 1 HOU3_ECa
